,STOCKS,BONDS,COMMODITIES,REAL-ESTATE,MMF,final_equity_return,max_drawdown,sharpe_ratio,volatility,final_equity_return_norm,max_drawdown_norm,sharpe_ratio_norm,volatility_norm,total_metric_growth,total_metric_balanced,total_metric_income
6942,25,5,20,15,35,129.08503837386743,-52.671521240950824,0.37047991132333175,0.17686787028789377,-0.06476665220254392,-0.48249517307511125,0.0807521804697131,0.2852022876405117,-0.06332526981467204,-0.06238387095746186,-0.11202372644622835
6943,25,5,20,20,30,140.17319726631615,-53.52051294180622,0.3674170417099259,0.18278855267093083,0.15373836439211294,-0.5526267416304992,0.04631151711274635,0.40727887754922054,0.05165228034855858,0.0002199979555229728,-0.09459483740313396
6944,25,5,20,25,25,150.75888533390636,-54.28572527362675,0.3637318659215212,0.18853296590762972,0.36234161127107695,-0.6158376552995374,0.004873286055120972,0.5257210322866164,0.16045899834384755,0.05792978623292343,-0.07769598571002898
6945,25,5,20,30,20,160.7299337465015,-54.97628609259857,0.35989569695653273,0.19398478222894103,0.5588326716890502,-0.6728819271912314,-0.03826279891739465,0.6381302280950449,0.26258614337631847,0.11143609284133764,-0.06138950646730526
6946,25,5,20,35,15,169.97703755222295,-55.63589870943889,0.35614350313765625,0.1990977870034779,0.741057564939607,-0.7273697006421701,-0.08045461916347993,0.743553580790116,0.35674063986677396,0.160092448972222,-0.047044652398074344
6947,25,5,20,40,10,178.39570302023577,-56.233052819403625,0.35258522909886764,0.2038628318402919,0.9069571210007814,-0.7766980443220062,-0.12046589413430071,0.8418024627276007,0.44240877734802886,0.20411256681162704,-0.033626068773684265
6948,25,5,20,45,5,185.88817373515764,-56.77522496943522,0.34926519171148857,0.2082898240249943,1.0546049364567731,-0.8214845637549439,-0.1577982995004297,0.9330811489495346,0.5185584854828512,0.24289352507868486,-0.021422704519002495
6949,25,5,20,50,0,192.36528685402885,-57.26917198061498,0.3461937173581241,0.2123978786391868,1.1822439541920136,-0.8622874109940625,-0.19233571949074835,1.0177837669950767,0.5842022959578561,0.275788776646138,-0.010711771127804137
6950,25,5,25,0,45,95.0173575754539,-51.25631653829479,0.33694812619534387,0.16551016363616808,-0.7361097697031709,-0.36559117327837576,-0.29629845149205586,0.051021494359229196,-0.5138565901909886,-0.42935896263808165,-0.2663517629902713
6951,25,5,25,5,40,106.84910785468675,-51.70125027279971,0.34875782416365053,0.16770200507326902,-0.5029514233821911,-0.40234524363335983,-0.16350343132741224,0.0962143473027497,-0.36005432094041656,-0.3041068131447582,-0.21988033923135808
6952,25,5,25,10,35,118.49405679408594,-52.18769815382116,0.3544037970729363,0.17152219836893862,-0.27347421387176485,-0.44252861984552566,-0.10001687236970357,0.17498164812327366,-0.21929532026791287,-0.20172943934129173,-0.18061683176850907
6953,25,5,25,15,30,129.8426076346218,-52.8787378647662,0.35630882068327097,0.17613982795252486,-0.04983787227628708,-0.4996124509522473,-0.07859569382411974,0.27019102375889487,-0.09105273378372945,-0.11785513594970236,-0.15300015043362786
6954,25,5,25,20,25,140.78284300638413,-53.622279593353014,0.3560488241473623,0.18106867707780547,0.16575213997402077,-0.5610332488936627,-0.08151924405558113,0.37181733208995144,0.027886574049540945,-0.04554340299828353,-0.1311876013486914
6955,25,5,25,25,20,151.20227995984519,-54.30363876907659,0.3545892258030482,0.18603149942201114,0.3710792160473509,-0.6173174124431481,-0.09793180533239261,0.4741441229745859,0.13932400819055088,0.019552523559064353,-0.1108693736953562
6956,25,5,25,30,15,160.98972818482503,-54.92741767851007,0.3525045054754267,0.19087501513611588,0.5639522220677645,-0.668845116784972,-0.12137359687414788,0.5740109699517497,0.2429733322398701,0.07853459245594638,-0.09191480139410454
6957,25,5,25,35,10,170.0372103250283,-55.4987602119721,0.3501312300288236,0.1955187630706179,0.7422433391378224,-0.7160412766693738,-0.14806006774187835,0.6697588712179593,0.3381915185988165,0.13173177677650155,-0.07436447249785313
6958,25,5,25,40,5,178.24189949575901,-56.03915135834628,0.34766412030788996,0.19992480570587667,0.9039262443697658,-0.760680675017416,-0.17580166503073355,0.760605605615636,0.42395756070617574,0.17876802832674163,-0.05888857717222756
6959,25,5,25,45,0,185.50802660847597,-56.54905882479021,0.34521386980992985,0.20407984409345348,1.0471136969255146,-0.802801947114406,-0.2033536875429312,0.8462769665297756,0.4994492003862635,0.21938331051400053,-0.04551090502935329
6960,25,5,30,0,40,95.61001541766277,-52.238063642735824,0.31533685194212463,0.1691990285193209,-0.7244307603290364,-0.44668909719187144,-0.5393080193863132,0.12708097812067465,-0.5605937888249459,-0.5189382945266792,-0.3272100742567462
